pair_id,raw_image_path,raw_annotation_path,raw_class_name,raw_bbox,converted_image_path,converted_class_id,converted_bbox
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,open,450 290 498 320,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000022_01_open.jpg,0,322 241 370 271
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,short,68 72 105 104,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000022_02_short.jpg,1,68 72 105 104
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,short,457 61 483 115,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000022_03_short.jpg,1,329 61 355 115
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,mousebite,202 70 235 97,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000022_04_mousebite.jpg,2,202 70 235 97
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,mousebite,529 499 564 539,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000022_05_mousebite.jpg,2,401 371 436 411
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,spur,164 74 192 98,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000022_06_spur.jpg,3,164 74 192 98
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,spur,169 244 202 270,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000022_07_spur.jpg,3,169 243 202 269
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,spurious_copper,89 322 124 350,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000022_08_spurious_copper.jpg,4,89 242 124 270
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,spurious_copper,241 71 271 97,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000022_09_spurious_copper.jpg,4,241 71 271 97
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,pinhole,342 84 371 112,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000022_10_pinhole.jpg,5,242 84 271 112
13000022,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000022_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000022.txt,pinhole,185 28 216 52,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000022_11_pinhole.jpg,5,185 28 216 52
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,open,88 34 129 74,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000023_00_open.jpg,0,88 34 129 74
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,open,562 48 595 78,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000023_01_open.jpg,0,434 48 467 78
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,short,523 37 574 72,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000023_02_short.jpg,1,395 37 446 72
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,short,25 155 73 185,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000023_03_short.jpg,1,25 155 73 185
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,mousebite,592 321 624 346,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000023_04_mousebite.jpg,2,464 244 496 269
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,mousebite,70 319 97 355,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000023_05_mousebite.jpg,2,70 238 97 274
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,spur,5 91 37 115,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000023_06_spur.jpg,3,5 91 37 115
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,spur,144 9 178 33,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000023_07_spur.jpg,3,144 9 178 33
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,spurious_copper,211 171 238 195,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000023_08_spurious_copper.jpg,4,211 171 238 195
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,spurious_copper,540 343 569 368,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000023_09_spurious_copper.jpg,4,412 244 441 269
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,pinhole,352 450 381 480,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000023_10_pinhole.jpg,5,242 322 271 352
13000023,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000023_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000023.txt,pinhole,505 382 533 406,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000023_11_pinhole.jpg,5,377 254 405 278
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,open,44 472 83 501,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000024_00_open.jpg,0,44 344 83 373
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,open,23 585 50 621,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000024_01_open.jpg,0,23 457 50 493
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,short,53 40 88 66,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000024_02_short.jpg,1,53 40 88 66
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,short,46 292 87 316,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000024_03_short.jpg,1,46 244 87 268
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,mousebite,261 306 294 333,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000024_04_mousebite.jpg,2,240 243 273 270
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,mousebite,505 142 534 172,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000024_05_mousebite.jpg,2,377 142 406 172
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,spurious_copper,432 133 461 158,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000024_06_spurious_copper.jpg,4,304 133 333 158
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,spurious_copper,32 192 64 218,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000024_07_spurious_copper.jpg,4,32 192 64 218
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,pinhole,190 88 219 115,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000024_08_pinhole.jpg,5,190 88 219 115
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,pinhole,27 106 55 134,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000024_09_pinhole.jpg,5,27 106 55 134
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,spur,51 64 80 88,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000024_10_spur.jpg,3,51 64 80 88
13000024,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000024_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000024.txt,spur,9 35 41 60,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000024_11_spur.jpg,3,9 35 41 60
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,open,180 77 214 115,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000025_00_open.jpg,0,180 77 214 115
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,open,13 178 60 208,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000025_01_open.jpg,0,13 178 60 208
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,short,180 136 215 160,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000025_02_short.jpg,1,180 136 215 160
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,short,213 289 259 323,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000025_03_short.jpg,1,213 239 259 273
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,mousebite,214 456 246 486,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000025_04_mousebite.jpg,2,214 328 246 358
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,mousebite,511 93 545 118,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000025_05_mousebite.jpg,2,383 93 417 118
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,spur,65 129 96 158,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000025_06_spur.jpg,3,65 129 96 158
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,spur,11 47 44 71,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000025_07_spur.jpg,3,11 47 44 71
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,spurious_copper,49 279 78 308,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000025_08_spurious_copper.jpg,4,49 242 78 271
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,spurious_copper,299 190 326 220,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000025_09_spurious_copper.jpg,4,243 190 270 220
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,pinhole,535 248 560 272,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000025_10_pinhole.jpg,5,407 244 432 268
13000025,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000025_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000025.txt,pinhole,265 9 295 33,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000025_11_pinhole.jpg,5,241 9 271 33
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,open,165 117 193 154,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000026_00_open.jpg,0,165 117 193 154
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,open,441 46 467 81,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000026_01_open.jpg,0,313 46 339 81
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,short,136 29 179 71,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000026_02_short.jpg,1,136 29 179 71
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,short,132 264 158 307,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000026_03_short.jpg,1,132 235 158 278
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,mousebite,379 110 416 145,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000026_04_mousebite.jpg,2,251 110 288 145
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,mousebite,455 164 490 191,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000026_05_mousebite.jpg,2,327 164 362 191
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,spur,186 99 219 124,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000026_06_spur.jpg,3,186 99 219 124
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,spur,404 70 436 95,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000026_07_spur.jpg,3,276 70 308 95
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,spurious_copper,231 180 267 205,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000026_08_spurious_copper.jpg,4,231 180 267 205
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,spurious_copper,245 258 285 282,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000026_09_spurious_copper.jpg,4,236 244 276 268
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,pinhole,347 139 385 170,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000026_10_pinhole.jpg,5,237 139 275 170
13000026,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000026_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000026.txt,pinhole,26 40 52 67,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000026_11_pinhole.jpg,5,26 40 52 67
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,open,107 99 151 123,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000027_00_open.jpg,0,107 99 151 123
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,open,30 28 65 72,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000027_01_open.jpg,0,30 28 65 72
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,short,223 274 253 298,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000027_02_short.jpg,1,223 244 253 268
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,short,346 45 383 80,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000027_03_short.jpg,1,238 45 275 80
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,mousebite,136 236 161 262,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000027_04_mousebite.jpg,2,136 236 161 262
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,mousebite,72 487 103 519,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000027_05_mousebite.jpg,2,72 359 103 391
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,spur,424 129 450 159,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000027_06_spur.jpg,3,296 129 322 159
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,spur,452 200 482 226,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spur/13000027_07_spur.jpg,3,324 200 354 226
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,spurious_copper,175 207 200 239,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000027_08_spurious_copper.jpg,4,175 207 200 239
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,spurious_copper,214 339 243 365,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/spurious_copper/13000027_09_spurious_copper.jpg,4,214 243 243 269
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,pinhole,277 234 302 269,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000027_10_pinhole.jpg,5,244 234 269 269
13000027,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000027_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000027.txt,pinhole,296 169 333 195,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/pinhole/13000027_11_pinhole.jpg,5,238 169 275 195
13000028,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000028_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000028.txt,open,250 104 277 139,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000028_00_open.jpg,0,243 104 270 139
13000028,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000028_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000028.txt,open,484 323 519 354,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/open/13000028_01_open.jpg,0,356 241 391 272
13000028,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000028_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000028.txt,short,546 396 583 429,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000028_02_short.jpg,1,418 268 455 301
13000028,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000028_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000028.txt,short,359 28 406 63,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/short/13000028_03_short.jpg,1,233 28 280 63
13000028,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000/13000028_test.jpg,/mnt/sda/cbj/dataset/DeepPCB-master/PCBData/group13000/13000_not/13000028.txt,mousebite,54 80 87 104,/mnt/sda/cbj/dataset/DeepPCB_stage1_lowdata_s20260917/DeepPCB/test/mousebite/13000028_04_mousebite.jpg,2,54 80 87 104
